ngram,count,frequency,percentage
ENG,3,0.0011342155009451795,0.11342155009451795
ERY,3,0.0011342155009451795,0.11342155009451795
ESO,3,0.0011342155009451795,0.11342155009451795
ETI,3,0.0011342155009451795,0.11342155009451795
EXT,3,0.0011342155009451795,0.11342155009451795
EYM,3,0.0011342155009451795,0.11342155009451795
EYS,3,0.0011342155009451795,0.11342155009451795
FRE,3,0.0011342155009451795,0.11342155009451795
FRO,3,0.0011342155009451795,0.11342155009451795
FUN,3,0.0011342155009451795,0.11342155009451795
GER,3,0.0011342155009451795,0.11342155009451795
GES,3,0.0011342155009451795,0.11342155009451795
GHT,3,0.0011342155009451795,0.11342155009451795
HAT,3,0.0011342155009451795,0.11342155009451795
HEI,3,0.0011342155009451795,0.11342155009451795
HEK,3,0.0011342155009451795,0.11342155009451795
HET,3,0.0011342155009451795,0.11342155009451795
HIF,3,0.0011342155009451795,0.11342155009451795
HOU,3,0.0011342155009451795,0.11342155009451795
ICI,3,0.0011342155009451795,0.11342155009451795
IFT,3,0.0011342155009451795,0.11342155009451795
INV,3,0.0011342155009451795,0.11342155009451795
IPH,3,0.0011342155009451795,0.11342155009451795
ISE,3,0.0011342155009451795,0.11342155009451795
ISI,3,0.0011342155009451795,0.11342155009451795
IVE,3,0.0011342155009451795,0.11342155009451795
KES,3,0.0011342155009451795,0.11342155009451795
LAI,3,0.0011342155009451795,0.11342155009451795
LAN,3,0.0011342155009451795,0.11342155009451795
LAR,3,0.0011342155009451795,0.11342155009451795
LAS,3,0.0011342155009451795,0.11342155009451795
LEF,3,0.0011342155009451795,0.11342155009451795
LIS,3,0.0011342155009451795,0.11342155009451795
LOT,3,0.0011342155009451795,0.11342155009451795
LSO,3,0.0011342155009451795,0.11342155009451795
LYT,3,0.0011342155009451795,0.11342155009451795
MAL,3,0.0011342155009451795,0.11342155009451795
MAN,3,0.0011342155009451795,0.11342155009451795
MBE,3,0.0011342155009451795,0.11342155009451795
MET,3,0.0011342155009451795,0.11342155009451795
MUL,3,0.0011342155009451795,0.11342155009451795
NAR,3,0.0011342155009451795,0.11342155009451795
NBE,3,0.0011342155009451795,0.11342155009451795
NCI,3,0.0011342155009451795,0.11342155009451795
NCO,3,0.0011342155009451795,0.11342155009451795
NCT,3,0.0011342155009451795,0.11342155009451795
NDE,3,0.0011342155009451795,0.11342155009451795
NDI,3,0.0011342155009451795,0.11342155009451795
NDO,3,0.0011342155009451795,0.11342155009451795
NGU,3,0.0011342155009451795,0.11342155009451795
NLY,3,0.0011342155009451795,0.11342155009451795
NTH,3,0.0011342155009451795,0.11342155009451795
NTI,3,0.0011342155009451795,0.11342155009451795
NTR,3,0.0011342155009451795,0.11342155009451795
NUM,3,0.0011342155009451795,0.11342155009451795
NVE,3,0.0011342155009451795,0.11342155009451795
OFC,3,0.0011342155009451795,0.11342155009451795
OIN,3,0.0011342155009451795,0.11342155009451795
OME,3,0.0011342155009451795,0.11342155009451795
ORI,3,0.0011342155009451795,0.11342155009451795
ORM,3,0.0011342155009451795,0.11342155009451795
ORT,3,0.0011342155009451795,0.11342155009451795
OUN,3,0.0011342155009451795,0.11342155009451795
OWS,3,0.0011342155009451795,0.11342155009451795
PAR,3,0.0011342155009451795,0.11342155009451795
PHE,3,0.0011342155009451795,0.11342155009451795
PTI,3,0.0011342155009451795,0.11342155009451795
RAR,3,0.0011342155009451795,0.11342155009451795
RAT,3,0.0011342155009451795,0.11342155009451795
RDI,3,0.0011342155009451795,0.11342155009451795
REQ,3,0.0011342155009451795,0.11342155009451795
RIG,3,0.0011342155009451795,0.11342155009451795
RIT,3,0.0011342155009451795,0.11342155009451795
ROM,3,0.0011342155009451795,0.11342155009451795
RST,3,0.0011342155009451795,0.11342155009451795
SAM,3,0.0011342155009451795,0.11342155009451795
SAS,3,0.0011342155009451795,0.11342155009451795
SCO,3,0.0011342155009451795,0.11342155009451795
SES,3,0.0011342155009451795,0.11342155009451795
SHI,3,0.0011342155009451795,0.11342155009451795
SIB,3,0.0011342155009451795,0.11342155009451795
SIC,3,0.0011342155009451795,0.11342155009451795
SIM,3,0.0011342155009451795,0.11342155009451795
STE,3,0.0011342155009451795,0.11342155009451795
STR,3,0.0011342155009451795,0.11342155009451795
SUL,3,0.0011342155009451795,0.11342155009451795
SUR,3,0.0011342155009451795,0.11342155009451795
TAC,3,0.0011342155009451795,0.11342155009451795
TEX,3,0.0011342155009451795,0.11342155009451795
TFO,3,0.0011342155009451795,0.11342155009451795
THI,3,0.0011342155009451795,0.11342155009451795
THO,3,0.0011342155009451795,0.11342155009451795
TIM,3,0.0011342155009451795,0.11342155009451795
TOM,3,0.0011342155009451795,0.11342155009451795
TRA,3,0.0011342155009451795,0.11342155009451795
TRO,3,0.0011342155009451795,0.11342155009451795
TSA,3,0.0011342155009451795,0.11342155009451795
TSU,3,0.0011342155009451795,0.11342155009451795
UMB,3,0.0011342155009451795,0.11342155009451795
UNC,3,0.0011342155009451795,0.11342155009451795
URE,3,0.0011342155009451795,0.11342155009451795
USE,3,0.0011342155009451795,0.11342155009451795
YMO,3,0.0011342155009451795,0.11342155009451795
YSP,3,0.0011342155009451795,0.11342155009451795
YTH,3,0.0011342155009451795,0.11342155009451795
ABL,2,0.0007561436672967864,0.07561436672967864
ACA,2,0.0007561436672967864,0.07561436672967864
ACK,2,0.0007561436672967864,0.07561436672967864
ACT,2,0.0007561436672967864,0.07561436672967864
ADD,2,0.0007561436672967864,0.07561436672967864
ALC,2,0.0007561436672967864,0.07561436672967864
ALE,2,0.0007561436672967864,0.07561436672967864
ALM,2,0.0007561436672967864,0.07561436672967864
ALS,2,0.0007561436672967864,0.07561436672967864
ANC,2,0.0007561436672967864,0.07561436672967864
ANE,2,0.0007561436672967864,0.07561436672967864
ANO,2,0.0007561436672967864,0.07561436672967864
ANS,2,0.0007561436672967864,0.07561436672967864
ARC,2,0.0007561436672967864,0.07561436672967864
ARD,2,0.0007561436672967864,0.07561436672967864
ARI,2,0.0007561436672967864,0.07561436672967864
ART,2,0.0007561436672967864,0.07561436672967864
ARY,2,0.0007561436672967864,0.07561436672967864
ASI,2,0.0007561436672967864,0.07561436672967864
ASM,2,0.0007561436672967864,0.07561436672967864
AST,2,0.0007561436672967864,0.07561436672967864
ATA,2,0.0007561436672967864,0.07561436672967864
ATH,2,0.0007561436672967864,0.07561436672967864
ATT,2,0.0007561436672967864,0.07561436672967864
BAS,2,0.0007561436672967864,0.07561436672967864
BEL,2,0.0007561436672967864,0.07561436672967864
BIG,2,0.0007561436672967864,0.07561436672967864
BOL,2,0.0007561436672967864,0.07561436672967864
CCU,2,0.0007561436672967864,0.07561436672967864
CEA,2,0.0007561436672967864,0.07561436672967864
CES,2,0.0007561436672967864,0.07561436672967864
CHI,2,0.0007561436672967864,0.07561436672967864
CHO,2,0.0007561436672967864,0.07561436672967864
CIB,2,0.0007561436672967864,0.07561436672967864
CID,2,0.0007561436672967864,0.07561436672967864
CIN,2,0.0007561436672967864,0.07561436672967864
CKE,2,0.0007561436672967864,0.07561436672967864
COI,2,0.0007561436672967864,0.07561436672967864
CSV,2,0.0007561436672967864,0.07561436672967864
CTE,2,0.0007561436672967864,0.07561436672967864
CTS,2,0.0007561436672967864,0.07561436672967864
CTT,2,0.0007561436672967864,0.07561436672967864
CYA,2,0.0007561436672967864,0.07561436672967864
DID,2,0.0007561436672967864,0.07561436672967864
DIS,2,0.0007561436672967864,0.07561436672967864
DOE,2,0.0007561436672967864,0.07561436672967864
DRE,2,0.0007561436672967864,0.07561436672967864
DTR,2,0.0007561436672967864,0.07561436672967864
DUC,2,0.0007561436672967864,0.07561436672967864
EAL,2,0.0007561436672967864,0.07561436672967864
EBA,2,0.0007561436672967864,0.07561436672967864
ECR,2,0.0007561436672967864,0.07561436672967864
EEX,2,0.0007561436672967864,0.07561436672967864
EGO,2,0.0007561436672967864,0.07561436672967864
EHO,2,0.0007561436672967864,0.07561436672967864
ELS,2,0.0007561436672967864,0.07561436672967864
ELY,2,0.0007561436672967864,0.07561436672967864
ENA,2,0.0007561436672967864,0.07561436672967864
ENO,2,0.0007561436672967864,0.07561436672967864
EOF,2,0.0007561436672967864,0.07561436672967864
EOR,2,0.0007561436672967864,0.07561436672967864
ERV,2,0.0007561436672967864,0.07561436672967864
ESC,2,0.0007561436672967864,0.07561436672967864
ESE,2,0.0007561436672967864,0.07561436672967864
ESI,2,0.0007561436672967864,0.07561436672967864
ESN,2,0.0007561436672967864,0.07561436672967864
ETW,2,0.0007561436672967864,0.07561436672967864
EWI,2,0.0007561436672967864,0.07561436672967864
EXO,2,0.0007561436672967864,0.07561436672967864
FCO,2,0.0007561436672967864,0.07561436672967864
FIC,2,0.0007561436672967864,0.07561436672967864
FUL,2,0.0007561436672967864,0.07561436672967864
GEI,2,0.0007561436672967864,0.07561436672967864
GEN,2,0.0007561436672967864,0.07561436672967864
GET,2,0.0007561436672967864,0.07561436672967864
GIN,2,0.0007561436672967864,0.07561436672967864
GNA,2,0.0007561436672967864,0.07561436672967864
GOA,2,0.0007561436672967864,0.07561436672967864
GOO,2,0.0007561436672967864,0.07561436672967864
GTI,2,0.0007561436672967864,0.07561436672967864
GUA,2,0.0007561436672967864,0.07561436672967864
HAS,2,0.0007561436672967864,0.07561436672967864
HEA,2,0.0007561436672967864,0.07561436672967864
HEF,2,0.0007561436672967864,0.07561436672967864
HEG,2,0.0007561436672967864,0.07561436672967864
HEM,2,0.0007561436672967864,0.07561436672967864
HEO,2,0.0007561436672967864,0.07561436672967864
HEP,2,0.0007561436672967864,0.07561436672967864
HME,2,0.0007561436672967864,0.07561436672967864
HOO,2,0.0007561436672967864,0.07561436672967864
HRO,2,0.0007561436672967864,0.07561436672967864
HTH,2,0.0007561436672967864,0.07561436672967864
IBI,2,0.0007561436672967864,0.07561436672967864
ICC,2,0.0007561436672967864,0.07561436672967864
IDA,2,0.0007561436672967864,0.07561436672967864
IEN,2,0.0007561436672967864,0.07561436672967864
IES,2,0.0007561436672967864,0.07561436672967864
IGI,2,0.0007561436672967864,0.07561436672967864
IGN,2,0.0007561436672967864,0.07561436672967864
IGR,2,0.0007561436672967864,0.07561436672967864
ILE,2,0.0007561436672967864,0.07561436672967864
IND,2,0.0007561436672967864,0.07561436672967864
INE,2,0.0007561436672967864,0.07561436672967864
INS,2,0.0007561436672967864,0.07561436672967864
ISH,2,0.0007561436672967864,0.07561436672967864
ISL,2,0.0007561436672967864,0.07561436672967864
ISM,2,0.0007561436672967864,0.07561436672967864
ISN,2,0.0007561436672967864,0.07561436672967864
ISP,2,0.0007561436672967864,0.07561436672967864
ISQ,2,0.0007561436672967864,0.07561436672967864
ITD,2,0.0007561436672967864,0.07561436672967864
ITS,2,0.0007561436672967864,0.07561436672967864
ITY,2,0.0007561436672967864,0.07561436672967864
IXT,2,0.0007561436672967864,0.07561436672967864
KER,2,0.0007561436672967864,0.07561436672967864
LAB,2,0.0007561436672967864,0.07561436672967864
LEA,2,0.0007561436672967864,0.07561436672967864
LEM,2,0.0007561436672967864,0.07561436672967864
LEN,2,0.0007561436672967864,0.07561436672967864
LER,2,0.0007561436672967864,0.07561436672967864
LES,2,0.0007561436672967864,0.07561436672967864
LEV,2,0.0007561436672967864,0.07561436672967864
LEX,2,0.0007561436672967864,0.07561436672967864
LIN,2,0.0007561436672967864,0.07561436672967864
LLY,2,0.0007561436672967864,0.07561436672967864
LME,2,0.0007561436672967864,0.07561436672967864
LSC,2,0.0007561436672967864,0.07561436672967864
LTE,2,0.0007561436672967864,0.07561436672967864
LTI,2,0.0007561436672967864,0.07561436672967864
LUS,2,0.0007561436672967864,0.07561436672967864
LYS,2,0.0007561436672967864,0.07561436672967864
MBO,2,0.0007561436672967864,0.07561436672967864
MCO,2,0.0007561436672967864,0.07561436672967864
MED,2,0.0007561436672967864,0.07561436672967864
MEX,2,0.0007561436672967864,0.07561436672967864
MPA,2,0.0007561436672967864,0.07561436672967864
MTH,2,0.0007561436672967864,0.07561436672967864
NAB,2,0.0007561436672967864,0.07561436672967864
NAT,2,0.0007561436672967864,0.07561436672967864
NCL,2,0.0007561436672967864,0.07561436672967864
NCY,2,0.0007561436672967864,0.07561436672967864
NEN,2,0.0007561436672967864,0.07561436672967864
NGR,2,0.0007561436672967864,0.07561436672967864
NGS,2,0.0007561436672967864,0.07561436672967864
NOU,2,0.0007561436672967864,0.07561436672967864
NSS,2,0.0007561436672967864,0.07561436672967864
NST,2,0.0007561436672967864,0.07561436672967864
NTC,2,0.0007561436672967864,0.07561436672967864
NTE,2,0.0007561436672967864,0.07561436672967864
OAL,2,0.0007561436672967864,0.07561436672967864
ODE,2,0.0007561436672967864,0.07561436672967864
OES,2,0.0007561436672967864,0.07561436672967864
OFA,2,0.0007561436672967864,0.07561436672967864
OGR,2,0.0007561436672967864,0.07561436672967864
OLS,2,0.0007561436672967864,0.07561436672967864
OMM,2,0.0007561436672967864,0.07561436672967864
ONC,2,0.0007561436672967864,0.07561436672967864
ONT,2,0.0007561436672967864,0.07561436672967864
OOD,2,0.0007561436672967864,0.07561436672967864
OOS,2,0.0007561436672967864,0.07561436672967864
OPE,2,0.0007561436672967864,0.07561436672967864
OPY,2,0.0007561436672967864,0.07561436672967864
ORA,2,0.0007561436672967864,0.07561436672967864
ORC,2,0.0007561436672967864,0.07561436672967864
OSE,2,0.0007561436672967864,0.07561436672967864
OSS,2,0.0007561436672967864,0.07561436672967864
OTC,2,0.0007561436672967864,0.07561436672967864
OTW,2,0.0007561436672967864,0.07561436672967864
OUL,2,0.0007561436672967864,0.07561436672967864
OVI,2,0.0007561436672967864,0.07561436672967864
PLA,2,0.0007561436672967864,0.07561436672967864
POR,2,0.0007561436672967864,0.07561436672967864
POS,2,0.0007561436672967864,0.07561436672967864
PRA,2,0.0007561436672967864,0.07561436672967864
QUA,2,0.0007561436672967864,0.07561436672967864
RCH,2,0.0007561436672967864,0.07561436672967864
REA,2,0.0007561436672967864,0.07561436672967864
RED,2,0.0007561436672967864,0.07561436672967864
REI,2,0.0007561436672967864,0.07561436672967864
REN,2,0.0007561436672967864,0.07561436672967864
RET,2,0.0007561436672967864,0.07561436672967864
REV,2,0.0007561436672967864,0.07561436672967864
RIB,2,0.0007561436672967864,0.07561436672967864
RIS,2,0.0007561436672967864,0.07561436672967864
RMU,2,0.0007561436672967864,0.07561436672967864
RNS,2,0.0007561436672967864,0.07561436672967864
ROD,2,0.0007561436672967864,0.07561436672967864
ROP,2,0.0007561436672967864,0.07561436672967864
ROV,2,0.0007561436672967864,0.07561436672967864
RTO,2,0.0007561436672967864,0.07561436672967864
RUN,2,0.0007561436672967864,0.07561436672967864
SAB,2,0.0007561436672967864,0.07561436672967864
SCA,2,0.0007561436672967864,0.07561436672967864
SEL,2,0.0007561436672967864,0.07561436672967864
SEN,2,0.0007561436672967864,0.07561436672967864
SHA,2,0.0007561436672967864,0.07561436672967864
SIG,2,0.0007561436672967864,0.07561436672967864
SIN,2,0.0007561436672967864,0.07561436672967864
SIS,2,0.0007561436672967864,0.07561436672967864
SLO,2,0.0007561436672967864,0.07561436672967864
SQU,2,0.0007561436672967864,0.07561436672967864
SRE,2,0.0007561436672967864,0.07561436672967864
SSH,2,0.0007561436672967864,0.07561436672967864
SST,2,0.0007561436672967864,0.07561436672967864
SUI,2,0.0007561436672967864,0.07561436672967864
SUS,2,0.0007561436672967864,0.07561436672967864
SYM,2,0.0007561436672967864,0.07561436672967864
TAS,2,0.0007561436672967864,0.07561436672967864
TCA,2,0.0007561436672967864,0.07561436672967864
TEL,2,0.0007561436672967864,0.07561436672967864
TET,2,0.0007561436672967864,0.07561436672967864
THC,2,0.0007561436672967864,0.07561436672967864
THM,2,0.0007561436672967864,0.07561436672967864
THR,2,0.0007561436672967864,0.07561436672967864
TLY,2,0.0007561436672967864,0.07561436672967864
TMO,2,0.0007561436672967864,0.07561436672967864
TOE,2,0.0007561436672967864,0.07561436672967864
TRI,2,0.0007561436672967864,0.07561436672967864
TRU,2,0.0007561436672967864,0.07561436672967864
TSH,2,0.0007561436672967864,0.07561436672967864
TSI,2,0.0007561436672967864,0.07561436672967864
TSO,2,0.0007561436672967864,0.07561436672967864
UAG,2,0.0007561436672967864,0.07561436672967864
UAR,2,0.0007561436672967864,0.07561436672967864
UCI,2,0.0007561436672967864,0.07561436672967864
UES,2,0.0007561436672967864,0.07561436672967864
UIT,2,0.0007561436672967864,0.07561436672967864
ULD,2,0.0007561436672967864,0.07561436672967864
ULO,2,0.0007561436672967864,0.07561436672967864
UND,2,0.0007561436672967864,0.07561436672967864
UNT,2,0.0007561436672967864,0.07561436672967864
USI,2,0.0007561436672967864,0.07561436672967864
UTI,2,0.0007561436672967864,0.07561436672967864
UTM,2,0.0007561436672967864,0.07561436672967864
VES,2,0.0007561436672967864,0.07561436672967864
WHE,2,0.0007561436672967864,0.07561436672967864
WSH,2,0.0007561436672967864,0.07561436672967864
XOF,2,0.0007561436672967864,0.07561436672967864
XPL,2,0.0007561436672967864,0.07561436672967864
XTO,2,0.0007561436672967864,0.07561436672967864
YAL,2,0.0007561436672967864,0.07561436672967864
YMB,2,0.0007561436672967864,0.07561436672967864
YPR,2,0.0007561436672967864,0.07561436672967864
YRE,2,0.0007561436672967864,0.07561436672967864
YST,2,0.0007561436672967864,0.07561436672967864
ABS,1,0.0003780718336483932,0.03780718336483932
ACC,1,0.0003780718336483932,0.03780718336483932
ACH,1,0.0003780718336483932,0.03780718336483932
ACI,1,0.0003780718336483932,0.03780718336483932
ACO,1,0.0003780718336483932,0.03780718336483932
ACY,1,0.0003780718336483932,0.03780718336483932
AFF,1,0.0003780718336483932,0.03780718336483932
AFT,1,0.0003780718336483932,0.03780718336483932
AGM,1,0.0003780718336483932,0.03780718336483932
AGO,1,0.0003780718336483932,0.03780718336483932
